bandwidth,latency,packet_loss,devices,load,congestion
114,0.006,2,2,113.99931600410397,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.006,2,2,113.99931600410397,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.007,2,2,113.99920200558596,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.007,2,2,113.99920200558596,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.006,2,2,113.99931600410397,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.004,2,2,113.999544001824,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.004,2,2,113.999544001824,0
114,0.005,2,2,113.99943000284998,0
114,0.004,2,2,113.999544001824,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.004,2,2,113.999544001824,0
114,0.003,2,2,113.999658001026,0
114,0.004,2,2,113.999544001824,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.004,2,2,113.999544001824,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.001,2,2,113.999886000114,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.007,2,2,113.99920200558596,0
114,0.007,2,2,113.99920200558596,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.004,2,2,113.999544001824,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.004,2,2,113.999544001824,0
114,0.007,2,2,113.99920200558596,0
114,0.008,2,2,113.99908800729594,0
114,0.007,2,2,113.99920200558596,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.007,2,2,113.99920200558596,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.006,2,2,113.99931600410397,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.006,2,2,113.99931600410397,0
114,0.001,2,2,113.999886000114,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.001,2,2,113.999886000114,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.005,2,2,113.99943000284998,0
114,0.006,2,2,113.99931600410397,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.006,2,2,113.99931600410397,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.006,2,2,113.99931600410397,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.006,2,2,113.99931600410397,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.034999999999999996,2,2,113.99601013964511,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.001,2,2,113.999886000114,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.001,2,2,113.999886000114,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.034999999999999996,2,2,113.99601013964511,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.007,2,2,113.99920200558596,0
114,0.034999999999999996,2,2,113.99601013964511,0
114,0.008,2,2,113.99908800729594,0
114,0.007,2,2,113.99920200558596,0
114,0.034999999999999996,2,2,113.99601013964511,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.007,2,2,113.99920200558596,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.007,2,2,113.99920200558596,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.007,2,2,113.99920200558596,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.001,2,2,113.999886000114,0
114,0.007,2,2,113.99920200558596,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.001,2,2,113.999886000114,0
2048,473.845,4,20,1093.7378082498499,1
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.003,2,2,113.999658001026,0
114,0.0,2,2,114.0,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.0,2,2,114.0,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.003,2,2,113.999658001026,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
2522,737.986,2,18,598.3937730223373,1
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.002,2,2,113.99977200045599,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.003,2,2,113.999658001026,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.001,2,2,113.999886000114,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.006,2,2,113.99931600410397,0
114,0.004,2,2,113.999544001824,0
114,0.003,2,2,113.999658001026,0
114,0.002,2,2,113.99977200045599,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.001,2,2,113.999886000114,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.001,2,2,113.999886000114,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.004,2,2,113.999544001824,0
114,0.003,2,2,113.999658001026,0
114,0.004,2,2,113.999544001824,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.001,2,2,113.999886000114,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.002,2,2,113.99977200045599,0
114,0.008,2,2,113.99908800729594,0
114,0.002,2,2,113.99977200045599,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.002,2,2,113.99977200045599,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
1840,586.945,2,18,936.3903600943952,1
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.006,2,2,113.99931600410397,0
114,0.006,2,2,113.99931600410397,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.005,2,2,113.99943000284998,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.003,2,2,113.999658001026,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.008,2,2,113.99908800729594,0
114,0.009000000000000001,2,2,113.99897400923392,0
114,0.008,2,2,113.99908800729594,0
